application_id,applicant_name,state,reported_annual_income_inr,tax_vault_verified_income_inr,income_discrepancy_ratio,duplicate_bank_account_flag,duplicate_aadhaar_flag,ip_geo_mismatch,ip_address_changes_count,document_forgery_risk_score,caste_certificate_verification_status,target_is_fraudulent
FRAUD_IN_40219,Harpreet Rao,West Bengal,339685,379121,1.12,0,0,1,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40220,Rekha Khan,Kerala,125336,138494,1.1,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40221,Vijay Mehta,Odisha,426503,401311,0.94,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_40222,Neha Kaur,Karnataka,333190,378523,1.14,0,0,0,2,0.08,NOT_REQUIRED,0
FRAUD_IN_40223,Rohan Sheikh,Haryana,60096,67318,1.12,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_40224,Deepak Sheikh,Gujarat,218164,230921,1.06,0,0,0,2,0.2,NOT_REQUIRED,0
FRAUD_IN_40225,Sangeeta Sheikh,Gujarat,207280,231551,1.12,0,0,0,3,0.13,VERIFIED_VALID,0
FRAUD_IN_40226,Lakshmi Gowda,Uttar Pradesh,374392,395025,1.06,0,0,0,1,0.1,VERIFIED_VALID,0
FRAUD_IN_40227,Sunil Shah,Tamil Nadu,109726,122156,1.11,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_40228,Anita Mehta,Bihar,103449,115962,1.12,0,0,0,2,0.15,NOT_REQUIRED,0
FRAUD_IN_40229,Vikram Gowda,Gujarat,301649,339804,1.13,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_40230,Vikram Kulkarni,Karnataka,279451,311595,1.12,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_40231,Suresh Khan,Punjab,192544,182132,0.95,0,0,1,3,0.04,VERIFIED_VALID,0
FRAUD_IN_40232,Vijay Mehta,Punjab,35349,37381,1.06,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_40233,Mahesh Gupta,Kerala,36572,36027,0.99,0,0,0,3,0.19,VERIFIED_VALID,0
FRAUD_IN_40234,Amit Banerjee,Bihar,326895,330340,1.01,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_40235,Preeti Chaudhary,Karnataka,86458,96996,1.12,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40236,Kavita Reddy,Madhya Pradesh,174334,1378995,7.91,1,0,1,12,0.78,UNVERIFIED,1
FRAUD_IN_40237,Arjun Banerjee,Karnataka,381045,409908,1.08,0,0,0,4,0.18,NOT_REQUIRED,0
FRAUD_IN_40238,Simran Chatterjee,West Bengal,297703,279356,0.94,0,0,0,3,0.14,NOT_REQUIRED,0
FRAUD_IN_40239,Deepak Reddy,Maharashtra,174834,194367,1.11,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_40240,Karan Nair,Assam,310363,311343,1.0,0,0,1,2,0.13,VERIFIED_VALID,0
FRAUD_IN_40241,Sujata Reddy,Haryana,377945,365867,0.97,0,0,0,4,0.15,NOT_REQUIRED,0
FRAUD_IN_40242,Shweta Gupta,Punjab,241112,273290,1.13,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40243,Sangeeta Mehta,Uttar Pradesh,169911,195062,1.15,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_40244,Manoj Rao,Odisha,260327,271152,1.04,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_40245,Ashok Joshi,West Bengal,256067,269525,1.05,0,0,0,3,0.2,NOT_REQUIRED,0
FRAUD_IN_40246,Deepika Joshi,Punjab,50346,57390,1.14,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_40247,Anil Gowda,Kerala,277159,266265,0.96,0,0,0,4,0.11,NOT_REQUIRED,0
FRAUD_IN_40248,Sujata Das,Assam,83962,79905,0.95,0,0,1,2,0.09,VERIFIED_VALID,0
FRAUD_IN_40249,Tariq Gupta,Gujarat,326465,349561,1.07,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40250,Ananya Patel,Gujarat,340996,342019,1.0,0,0,0,3,0.19,NOT_REQUIRED,0
FRAUD_IN_40251,Tariq Gowda,Kerala,112065,127066,1.13,0,0,0,2,0.0,NOT_REQUIRED,0
FRAUD_IN_40252,Pooja Das,Madhya Pradesh,288500,325627,1.13,0,0,0,2,0.15,NOT_REQUIRED,0
FRAUD_IN_40253,Ramesh Kaur,Karnataka,413760,414067,1.0,0,0,0,1,0.2,NOT_REQUIRED,0
FRAUD_IN_40254,Kavita Joshi,Odisha,204286,224918,1.1,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_40255,Radha Kumar,Odisha,69919,80372,1.15,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_40256,Sanjay Singh,Assam,345112,324894,0.94,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40257,Ganesh Verma,Karnataka,233926,249694,1.07,0,0,0,2,0.04,NOT_REQUIRED,0
FRAUD_IN_40258,Shweta Verma,Punjab,182566,177578,0.97,0,0,0,4,0.02,NOT_REQUIRED,0
FRAUD_IN_40259,Simran Mehta,Madhya Pradesh,109310,117354,1.07,0,0,0,1,0.12,VERIFIED_VALID,0
FRAUD_IN_40260,Kavita Banerjee,Tamil Nadu,213580,239952,1.12,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_40261,Karan Kaur,Kerala,293627,1828203,6.23,1,1,1,24,0.73,FAKE_CERTIFICATE,1
FRAUD_IN_40262,Anil Das,West Bengal,319989,339884,1.06,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_40263,Neha Patil,Bihar,402103,438509,1.09,0,0,0,4,0.0,VERIFIED_VALID,0
FRAUD_IN_40264,Sanjay Chaudhary,Gujarat,128424,134724,1.05,0,0,0,4,0.09,NOT_REQUIRED,0
FRAUD_IN_40265,Suresh Sheikh,Rajasthan,297496,330073,1.11,0,0,0,3,0.14,NOT_REQUIRED,0
FRAUD_IN_40266,Shweta Gupta,Gujarat,343142,334798,0.98,0,0,0,4,0.01,VERIFIED_VALID,0
FRAUD_IN_40267,Mohammed Gowda,Gujarat,421521,437992,1.04,0,0,0,2,0.11,VERIFIED_VALID,0
FRAUD_IN_40268,Ganesh Sheikh,Assam,438305,1303221,2.97,1,0,1,15,0.68,UNVERIFIED,1
FRAUD_IN_40269,Harpreet Reddy,Gujarat,249052,256094,1.03,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_40270,Tariq Joshi,Kerala,121617,139303,1.15,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_40271,Anita Reddy,Rajasthan,91961,91488,0.99,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_40272,Ramesh Singh,Madhya Pradesh,312583,307605,0.98,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_40273,Sanjay Gowda,Odisha,265907,251539,0.95,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_40274,Kiran Kulkarni,Madhya Pradesh,62802,62068,0.99,0,0,0,3,0.15,NOT_REQUIRED,0
FRAUD_IN_40275,Preeti Khan,Bihar,101719,108270,1.06,0,0,0,4,0.19,VERIFIED_VALID,0
FRAUD_IN_40276,Mamta Kumar,Assam,138064,141959,1.03,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_40277,Vijay Nair,Rajasthan,138683,130368,0.94,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_40278,Dinesh Patel,Odisha,411767,397861,0.97,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_40279,Sangeeta Mehta,Tamil Nadu,261363,277266,1.06,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_40280,Rajesh Gupta,Bihar,169693,193837,1.14,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_40281,Priya Shah,Madhya Pradesh,304512,283503,0.93,0,0,0,1,0.09,VERIFIED_VALID,0
FRAUD_IN_40282,Sujata Mishra,Madhya Pradesh,345771,324317,0.94,0,0,0,2,0.19,VERIFIED_VALID,0
FRAUD_IN_40283,Ganesh Mehta,Rajasthan,159085,147152,0.92,0,0,0,4,0.08,VERIFIED_VALID,0
FRAUD_IN_40284,Vikram Chatterjee,Gujarat,326249,307356,0.94,0,0,1,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40285,Suresh Verma,Haryana,330186,321913,0.97,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40286,Rekha Sheikh,Assam,332447,373141,1.12,0,0,0,1,0.02,VERIFIED_VALID,0
FRAUD_IN_40287,Ayesha Shah,Gujarat,320681,307111,0.96,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_40288,Geeta Gupta,Punjab,253581,282104,1.11,0,0,0,2,0.11,VERIFIED_VALID,0
FRAUD_IN_40289,Prakash Rao,Punjab,93015,91684,0.99,0,0,0,1,0.14,NOT_REQUIRED,0
FRAUD_IN_40290,Meena Yadav,Gujarat,134593,143734,1.07,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_40291,Deepak Das,Karnataka,181898,171197,0.94,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_40292,Mahesh Chatterjee,Odisha,436416,408602,0.94,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_40293,Savita Nair,Uttar Pradesh,328796,1674120,5.09,1,0,1,22,0.9,UNVERIFIED,1
FRAUD_IN_40294,Sunita Rao,Uttar Pradesh,300880,294637,0.98,0,0,1,3,0.21,VERIFIED_VALID,0
FRAUD_IN_40295,Manoj Kulkarni,Odisha,214913,200140,0.93,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_40296,Deepika Das,Odisha,91898,592504,6.45,1,0,1,26,0.84,SUSPICIOUS,1
FRAUD_IN_40297,Ramesh Gupta,Tamil Nadu,432737,496874,1.15,0,0,0,3,0.13,NOT_REQUIRED,0
FRAUD_IN_40298,Priya Mehta,Kerala,279142,275413,0.99,0,0,0,1,0.03,NOT_REQUIRED,0
FRAUD_IN_40299,Ramesh Banerjee,Madhya Pradesh,100424,94907,0.95,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_40300,Pradeep Kumar,Uttar Pradesh,239226,220949,0.92,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_40301,Vijay Shah,Maharashtra,38120,38169,1.0,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_40302,Simran Kulkarni,Maharashtra,191386,211864,1.11,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_40303,Rahul Das,Madhya Pradesh,186762,185035,0.99,0,0,0,4,0.18,VERIFIED_VALID,0
FRAUD_IN_40304,Dinesh Banerjee,Punjab,292966,318774,1.09,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40305,Simran Khan,Bihar,235997,218195,0.92,0,0,0,2,0.07,NOT_REQUIRED,0
FRAUD_IN_40306,Fatima Mehta,Karnataka,444588,496504,1.12,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_40307,Ayesha Nair,Bihar,237559,220669,0.93,0,0,0,1,0.15,NOT_REQUIRED,0
FRAUD_IN_40308,Tariq Mehta,Gujarat,411885,435186,1.06,0,0,0,4,0.03,NOT_REQUIRED,0
FRAUD_IN_40309,Sunil Reddy,Bihar,68439,440311,6.43,1,0,0,11,0.88,SUSPICIOUS,1
FRAUD_IN_40310,Sunita Mishra,Karnataka,133155,147463,1.11,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_40311,Vikram Singh,Assam,422499,463846,1.1,0,0,0,1,0.08,NOT_REQUIRED,0
FRAUD_IN_40312,Sunil Banerjee,Assam,325596,1061243,3.26,1,0,1,33,0.89,FAKE_CERTIFICATE,1
FRAUD_IN_40313,Vijay Kumar,Madhya Pradesh,253096,257043,1.02,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_40314,Pradeep Das,Bihar,435838,483718,1.11,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_40315,Meena Rao,Karnataka,379010,402357,1.06,0,0,0,2,0.19,VERIFIED_VALID,0
FRAUD_IN_40316,Mahesh Das,Bihar,352899,328764,0.93,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40317,Sanjay Nair,Assam,289941,283152,0.98,0,0,1,1,0.12,NOT_REQUIRED,0
FRAUD_IN_40318,Priya Patel,Maharashtra,425343,395884,0.93,0,0,0,1,0.14,NOT_REQUIRED,0
FRAUD_IN_40319,Pradeep Yadav,Bihar,141854,143667,1.01,0,0,0,1,0.01,VERIFIED_VALID,0
FRAUD_IN_40320,Savita Shah,Karnataka,331151,347498,1.05,0,0,0,3,0.03,NOT_REQUIRED,0
FRAUD_IN_40321,Pooja Gowda,Karnataka,180343,205533,1.14,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_40322,Pooja Nair,Odisha,326208,312988,0.96,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_40323,Rohan Das,Rajasthan,293293,869908,2.97,1,1,1,19,0.75,SUSPICIOUS,1
FRAUD_IN_40324,Lakshmi Yadav,Gujarat,345846,367949,1.06,0,0,0,1,0.13,VERIFIED_VALID,0
FRAUD_IN_40325,Pooja Das,Bihar,127509,140991,1.11,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_40326,Bhavna Yadav,Maharashtra,420224,428607,1.02,0,0,0,4,0.18,VERIFIED_VALID,0
FRAUD_IN_40327,Amit Singh,Maharashtra,185448,202202,1.09,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_40328,Rekha Gupta,West Bengal,386929,426166,1.1,0,0,0,1,0.09,VERIFIED_VALID,0
FRAUD_IN_40329,Sangeeta Kumar,Karnataka,264771,269156,1.02,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_40330,Mohammed Patil,Karnataka,221323,211961,0.96,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_40331,Deepika Sheikh,Karnataka,312079,355843,1.14,0,0,0,3,0.18,NOT_REQUIRED,0
FRAUD_IN_40332,Preeti Banerjee,Odisha,174970,189964,1.09,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_40333,Sujata Sharma,Karnataka,165595,161580,0.98,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_40334,Ashok Chatterjee,Haryana,283214,307519,1.09,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_40335,Simran Shah,Kerala,216893,201912,0.93,0,0,0,4,0.02,VERIFIED_VALID,0
FRAUD_IN_40336,Bhavna Patil,Assam,294242,296089,1.01,0,0,0,1,0.05,NOT_REQUIRED,0
FRAUD_IN_40337,Pooja Banerjee,Maharashtra,296039,333465,1.13,0,0,0,1,0.09,VERIFIED_VALID,0
FRAUD_IN_40338,Prakash Das,Karnataka,289399,328292,1.13,0,0,1,2,0.02,VERIFIED_VALID,0
FRAUD_IN_40339,Pradeep Mishra,Maharashtra,370118,342061,0.92,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_40340,Rajesh Kumar,Uttar Pradesh,93374,419757,4.5,1,1,1,9,0.96,SUSPICIOUS,1
FRAUD_IN_40341,Arjun Patil,Punjab,404189,458707,1.13,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_40342,Preeti Reddy,Tamil Nadu,46153,51996,1.13,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_40343,Rahul Nair,Maharashtra,175551,174778,1.0,0,0,0,1,0.01,VERIFIED_VALID,0
FRAUD_IN_40344,Simran Mishra,Tamil Nadu,220586,252366,1.14,0,0,0,3,0.16,NOT_REQUIRED,0
FRAUD_IN_40345,Shweta Sheikh,Madhya Pradesh,427746,491582,1.15,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_40346,Rahul Patil,Madhya Pradesh,267873,301453,1.13,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40347,Sanjay Khan,Gujarat,80670,80874,1.0,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_40348,Dinesh Joshi,Bihar,224879,248335,1.1,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_40349,Arjun Patil,Karnataka,86173,91535,1.06,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_40350,Shweta Sharma,Rajasthan,442263,420207,0.95,0,0,0,3,0.13,VERIFIED_VALID,0
FRAUD_IN_40351,Neha Kulkarni,Assam,246431,248510,1.01,0,0,0,1,0.05,NOT_REQUIRED,0
FRAUD_IN_40352,Dinesh Patel,Uttar Pradesh,405662,2745548,6.77,0,0,0,17,0.72,UNVERIFIED,1
FRAUD_IN_40353,Mahesh Gowda,Punjab,129115,126718,0.98,0,0,0,3,0.08,NOT_REQUIRED,0
FRAUD_IN_40354,Radha Shah,Assam,325761,374495,1.15,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_40355,Fatima Chatterjee,Tamil Nadu,436768,408930,0.94,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_40356,Sujata Gupta,Assam,369395,419967,1.14,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40357,Mohammed Gowda,Madhya Pradesh,108355,105853,0.98,0,0,0,4,0.19,VERIFIED_VALID,0
FRAUD_IN_40358,Amit Sharma,Assam,379558,392486,1.03,0,0,0,2,0.05,NOT_REQUIRED,0
FRAUD_IN_40359,Sunil Patel,Bihar,119776,802491,6.7,0,1,1,33,0.89,SUSPICIOUS,1
FRAUD_IN_40360,Kavita Verma,Odisha,200145,198950,0.99,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_40361,Anil Banerjee,Punjab,448889,502549,1.12,0,0,0,1,0.1,VERIFIED_VALID,0
FRAUD_IN_40362,Shweta Yadav,Madhya Pradesh,171151,537868,3.14,1,0,1,29,0.98,UNVERIFIED,1
FRAUD_IN_40363,Amit Patel,Haryana,160827,157334,0.98,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_40364,Ayesha Singh,Gujarat,276432,262226,0.95,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_40365,Anil Joshi,Madhya Pradesh,142083,1063088,7.48,1,0,1,29,0.87,SUSPICIOUS,1
FRAUD_IN_40366,Geeta Kaur,Kerala,195714,214539,1.1,0,0,0,2,0.11,NOT_REQUIRED,0
FRAUD_IN_40367,Neha Mishra,Haryana,443711,419514,0.95,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_40368,Vijay Gowda,Karnataka,320245,313406,0.98,0,0,0,2,0.2,VERIFIED_VALID,0
FRAUD_IN_40369,Kiran Khan,Haryana,207464,198277,0.96,0,0,0,1,0.13,NOT_REQUIRED,0
FRAUD_IN_40370,Mahesh Verma,Rajasthan,139023,153318,1.1,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_40371,Priya Singh,Uttar Pradesh,422842,425008,1.01,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_40372,Ganesh Chaudhary,Kerala,400069,368950,0.92,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_40373,Vikram Joshi,Haryana,364717,357260,0.98,0,0,0,4,0.01,VERIFIED_VALID,0
FRAUD_IN_40374,Shweta Rao,Punjab,149426,1149346,7.69,1,0,1,13,0.95,UNVERIFIED,1
FRAUD_IN_40375,Tariq Gupta,Uttar Pradesh,332219,1371027,4.13,0,1,1,14,0.76,UNVERIFIED,1
FRAUD_IN_40376,Ganesh Gowda,Uttar Pradesh,323710,328974,1.02,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_40377,Preeti Sheikh,Assam,296853,311343,1.05,0,0,0,4,0.02,VERIFIED_VALID,0
FRAUD_IN_40378,Preeti Mishra,Karnataka,40657,38645,0.95,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_40379,Neha Patil,Madhya Pradesh,78453,521055,6.64,1,0,1,20,0.84,FAKE_CERTIFICATE,1
FRAUD_IN_40380,Gurpreet Kaur,Madhya Pradesh,172795,192252,1.11,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_40381,Anil Chaudhary,Tamil Nadu,289317,288730,1.0,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40382,Arjun Deshmukh,Maharashtra,327832,331494,1.01,0,0,0,2,0.0,VERIFIED_VALID,0
FRAUD_IN_40383,Manoj Banerjee,Haryana,286499,298836,1.04,0,0,0,3,0.05,NOT_REQUIRED,0
FRAUD_IN_40384,Sunil Kaur,Assam,260684,297335,1.14,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_40385,Rekha Patel,Gujarat,252802,955483,3.78,1,1,1,20,0.93,SUSPICIOUS,1
FRAUD_IN_40386,Rohan Sharma,Maharashtra,407571,438554,1.08,0,0,1,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40387,Mahesh Das,Assam,386525,357561,0.93,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_40388,Anita Patil,Kerala,449306,421347,0.94,0,0,1,3,0.05,VERIFIED_VALID,0
FRAUD_IN_40389,Mamta Joshi,Assam,254094,271227,1.07,0,0,0,2,0.19,NOT_REQUIRED,0
FRAUD_IN_40390,Vijay Verma,Rajasthan,140769,142002,1.01,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_40391,Sanjay Shah,Karnataka,280191,1422855,5.08,0,0,1,22,0.97,UNVERIFIED,1
FRAUD_IN_40392,Mamta Das,Tamil Nadu,281734,283244,1.01,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_40393,Kavita Chaudhary,Gujarat,41195,39700,0.96,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_40394,Rahul Das,Madhya Pradesh,446927,448432,1.0,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_40395,Rahul Chaudhary,Rajasthan,128114,126926,0.99,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_40396,Deepak Chatterjee,West Bengal,384263,406320,1.06,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_40397,Sanjay Reddy,Karnataka,68864,70475,1.02,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_40398,Rekha Kumar,Uttar Pradesh,432055,476277,1.1,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_40399,Sunil Shah,Haryana,370957,362708,0.98,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_40400,Arjun Rao,Tamil Nadu,58985,57900,0.98,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_40401,Seema Chatterjee,Gujarat,430984,486166,1.13,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_40402,Deepak Patil,Kerala,175707,196813,1.12,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_40403,Pooja Gupta,Madhya Pradesh,92164,104451,1.13,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_40404,Ramesh Mishra,Uttar Pradesh,198659,211496,1.06,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_40405,Geeta Sheikh,Bihar,345267,2706783,7.84,1,0,1,17,0.8,UNVERIFIED,1
FRAUD_IN_40406,Pooja Chaudhary,Karnataka,273078,294587,1.08,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_40407,Mamta Deshmukh,West Bengal,311106,334889,1.08,0,0,0,1,0.07,VERIFIED_VALID,0
FRAUD_IN_40408,Mohammed Kaur,Uttar Pradesh,376694,389093,1.03,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_40409,Kiran Yadav,West Bengal,448296,470960,1.05,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_40410,Sangeeta Joshi,Odisha,170253,171801,1.01,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_40411,Meena Verma,Haryana,355679,399920,1.12,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_40412,Rekha Chaudhary,Bihar,408600,402250,0.98,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_40413,Deepika Das,Maharashtra,391634,392944,1.0,0,0,0,4,0.16,NOT_REQUIRED,0
FRAUD_IN_40414,Seema Shah,Uttar Pradesh,422335,468788,1.11,0,0,0,2,0.19,VERIFIED_VALID,0
FRAUD_IN_40415,Gurpreet Kumar,Rajasthan,190784,207404,1.09,0,0,0,4,0.14,NOT_REQUIRED,0
FRAUD_IN_40416,Ashok Kumar,Madhya Pradesh,432600,484222,1.12,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40417,Ananya Mishra,Karnataka,122591,113604,0.93,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_40418,Anita Kumar,Odisha,318785,297715,0.93,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_40419,Bhavna Shah,Madhya Pradesh,98163,93536,0.95,0,0,0,3,0.17,NOT_REQUIRED,0
FRAUD_IN_40420,Pooja Gowda,Kerala,55728,63416,1.14,0,0,0,4,0.19,NOT_REQUIRED,0
FRAUD_IN_40421,Rekha Shah,Kerala,167538,161552,0.96,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_40422,Kiran Banerjee,Kerala,71345,81503,1.14,0,0,0,1,0.09,VERIFIED_VALID,0
FRAUD_IN_40423,Deepak Chaudhary,Bihar,325326,357939,1.1,0,0,0,4,0.03,NOT_REQUIRED,0
FRAUD_IN_40424,Harpreet Singh,Odisha,55396,63123,1.14,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_40425,Radha Das,Gujarat,112205,110851,0.99,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_40426,Shweta Joshi,Maharashtra,210560,207022,0.98,0,0,0,3,0.22,VERIFIED_VALID,0
FRAUD_IN_40427,Ayesha Kumar,West Bengal,295331,274171,0.93,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_40428,Sunita Patel,Punjab,273864,306114,1.12,0,0,0,1,0.14,VERIFIED_VALID,0
FRAUD_IN_40429,Pradeep Shah,West Bengal,289754,306302,1.06,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40430,Simran Gupta,Punjab,308443,314817,1.02,0,0,0,1,0.05,NOT_REQUIRED,0
FRAUD_IN_40431,Priya Banerjee,Tamil Nadu,334001,375935,1.13,0,0,0,3,0.1,VERIFIED_VALID,0
FRAUD_IN_40432,Harpreet Gowda,Punjab,277551,1894755,6.83,0,0,1,16,0.87,SUSPICIOUS,1
FRAUD_IN_40433,Sujata Chaudhary,Madhya Pradesh,174521,162711,0.93,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_40434,Priya Singh,Haryana,305894,316793,1.04,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_40435,Rekha Khan,Kerala,103555,99128,0.96,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_40436,Ayesha Yadav,Karnataka,227353,234132,1.03,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_40437,Rajesh Kulkarni,Kerala,374750,355307,0.95,0,0,1,1,0.02,VERIFIED_VALID,0
FRAUD_IN_40438,Arjun Joshi,Rajasthan,141780,144163,1.02,0,0,1,3,0.09,VERIFIED_VALID,0
FRAUD_IN_40439,Deepak Sheikh,Uttar Pradesh,196194,180600,0.92,0,0,0,1,0.17,NOT_REQUIRED,0
FRAUD_IN_40440,Ramesh Mehta,Kerala,156813,162259,1.03,0,0,0,2,0.04,VERIFIED_VALID,0
