student_id,student_name,gender,state,district,social_category,annual_family_income_inr,academic_marks_pct,education_level,course_name,institution_type,is_single_girl_child,is_orphan,scholarship_id,scholarship_name,scholarship_min_marks,scholarship_max_income,target_eligibility
STU_IN_30107,Karan Mishra,Male,Maharashtra,Thane,OBC,54840,77.6,Undergraduate (UG),B.Tech Computer Science,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30108,Shweta Rao,Female,Maharashtra,Solapur,General,31561,66.2,Diploma / ITI,M.Sc Physics,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30109,Sunita Deshmukh,Female,Maharashtra,Nashik,OBC,124662,57.5,Diploma / ITI,B.Sc Agriculture,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_30110,Anita Sharma,Female,Kerala,Kollam,OBC,606399,93.3,School (9th-12th),B.Sc Agriculture,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_30111,Mohammed Khan,Male,Maharashtra,Aurangabad,OBC,224057,86.8,School (9th-12th),B.Sc Agriculture,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30112,Sangeeta Chatterjee,Female,Punjab,Patiala,SC,173245,75.3,School (9th-12th),BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30113,Kavita Kulkarni,Female,Bihar,Muzaffarpur,OBC,436565,85.2,Diploma / ITI,Class 12 Science,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30114,Rekha Kaur,Female,Tamil Nadu,Tiruchirappalli,General,49319,70.2,School (9th-12th),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30115,Deepak Sharma,Male,Tamil Nadu,Tirunelveli,OBC,238338,95.4,Postgraduate (PG),Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30116,Shweta Banerjee,Female,Bihar,Gaya,General,128384,78.6,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30117,Neha Gupta,Female,Odisha,Rourkela,OBC,26921,56.8,Postgraduate (PG),B.Com Honors,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_30118,Rekha Patil,Female,Kerala,Kozhikode,OBC,385716,68.9,School (9th-12th),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30119,Rekha Patel,Female,Uttar Pradesh,Lucknow,EWS,617648,72.6,Diploma / ITI,B.Tech Computer Science,Government Aided,1,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_30120,Sujata Chatterjee,Female,Karnataka,Belagavi,OBC,229648,52.5,Postgraduate (PG),BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30121,Ashok Kumar,Male,Kerala,Kochi,OBC,25844,69.4,School (9th-12th),BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30122,Priya Yadav,Female,West Bengal,Siliguri,SC,67784,73.3,Undergraduate (UG),B.Com Honors,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30123,Sujata Mishra,Female,Rajasthan,Jaipur,OBC,58228,93.4,Undergraduate (UG),M.Sc Physics,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30124,Sanjay Kumar,Male,Punjab,Bathinda,SC,90186,77.1,Postgraduate (PG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30125,Vijay Patel,Male,Bihar,Patna,SC,86080,49.5,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_30126,Preeti Rao,Female,Punjab,Amritsar,OBC,119810,96.9,Postgraduate (PG),M.Sc Physics,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30127,Karan Nair,Male,Bihar,Purnia,General,105140,84.8,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30128,Kavita Mishra,Female,Bihar,Muzaffarpur,General,108079,96.4,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30129,Manoj Sharma,Male,Tamil Nadu,Chennai,EWS,85881,76.4,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30130,Harpreet Yadav,Male,Kerala,Kozhikode,OBC,53891,49.7,Undergraduate (UG),M.Sc Physics,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30131,Meena Kaur,Female,Bihar,Darbhanga,General,123423,64.4,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30132,Mamta Kaur,Female,Tamil Nadu,Coimbatore,General,49051,79.5,Undergraduate (UG),Class 10 CBSE/State Board,Government Aided,1,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30133,Neha Kumar,Female,Karnataka,Belagavi,SC,777072,77.1,Undergraduate (UG),B.Com Honors,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_30134,Radha Rao,Female,Kerala,Kozhikode,General,165964,77.3,Undergraduate (UG),B.Com Honors,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30135,Vikram Verma,Male,Bihar,Muzaffarpur,General,194180,79.1,Diploma / ITI,B.Sc Agriculture,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30136,Anil Sheikh,Male,Gujarat,Vadodara,OBC,134913,96.6,Undergraduate (UG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30137,Tariq Banerjee,Male,Madhya Pradesh,Gwalior,General,517877,74.5,Diploma / ITI,B.Tech Computer Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_30138,Rohan Chatterjee,Male,Assam,Jorhat,OBC,167174,62.7,Undergraduate (UG),B.Sc Agriculture,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30139,Ramesh Reddy,Male,Rajasthan,Ajmer,General,82203,54.8,School (9th-12th),MBBS,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_30140,Vijay Singh,Male,Uttar Pradesh,Agra,OBC,618046,55.9,Diploma / ITI,B.Sc Agriculture,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_30141,Sujata Mishra,Female,Haryana,Gurugram,SC,452415,77.0,Postgraduate (PG),M.Sc Physics,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_30142,Pradeep Chaudhary,Male,Tamil Nadu,Chennai,SC,225945,61.1,Postgraduate (PG),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_30143,Prakash Deshmukh,Male,Haryana,Panipat,OBC,135284,56.7,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_30144,Preeti Sheikh,Female,Maharashtra,Kolhapur,OBC,74057,94.5,School (9th-12th),Diploma Mechanical,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30145,Sangeeta Singh,Female,Maharashtra,Mumbai,SC,194462,91.4,Diploma / ITI,Class 12 Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30146,Mohammed Kaur,Male,Kerala,Thrissur,General,684027,50.2,Diploma / ITI,B.Com Honors,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_30147,Deepika Chatterjee,Female,West Bengal,Durgapur,OBC,237246,68.2,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30148,Sunil Joshi,Male,Karnataka,Dharwad,OBC,99894,54.1,Diploma / ITI,BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30149,Prakash Kulkarni,Male,Madhya Pradesh,Indore,General,118986,56.9,Undergraduate (UG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30150,Kavita Sheikh,Female,Odisha,Cuttack,OBC,331990,56.1,Postgraduate (PG),Diploma Mechanical,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_30151,Anil Sheikh,Male,Karnataka,Dharwad,General,671924,54.2,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30152,Shweta Shah,Female,Karnataka,Belagavi,General,416394,77.4,Postgraduate (PG),MBBS,Government Aided,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30153,Priya Kulkarni,Female,Rajasthan,Udaipur,General,229786,63.0,Undergraduate (UG),B.Com Honors,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30154,Mohammed Gowda,Male,Odisha,Cuttack,OBC,209755,83.1,School (9th-12th),Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30155,Ashok Patel,Male,Tamil Nadu,Salem,SC,817272,82.9,Undergraduate (UG),Diploma Mechanical,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30156,Seema Singh,Female,Gujarat,Vadodara,OBC,130035,55.7,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30157,Mohammed Khan,Male,Punjab,Bathinda,General,144193,59.4,Undergraduate (UG),B.Sc Agriculture,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_30158,Neha Sheikh,Female,Maharashtra,Aurangabad,General,563816,89.6,Diploma / ITI,BA Political Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_30159,Rohan Khan,Male,Madhya Pradesh,Gwalior,OBC,197589,93.7,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30160,Seema Chaudhary,Female,Haryana,Hisar,OBC,95894,74.8,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_30161,Bhavna Mishra,Female,West Bengal,Murshidabad,SC,133092,63.3,School (9th-12th),B.Tech Computer Science,Private Self-Financed,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30162,Simran Patel,Female,Gujarat,Bhavnagar,SC,234682,77.9,School (9th-12th),MBBS,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30163,Anita Sharma,Female,Tamil Nadu,Salem,SC,80366,50.4,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_30164,Vijay Patel,Male,Rajasthan,Jaipur,OBC,169057,85.0,Postgraduate (PG),M.Sc Physics,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30165,Mohammed Chaudhary,Male,Rajasthan,Bikaner,SC,203369,58.9,Postgraduate (PG),MBBS,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30166,Deepika Kaur,Female,Uttar Pradesh,Prayagraj,General,237488,82.5,Postgraduate (PG),B.Tech Computer Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_30167,Geeta Mehta,Female,Haryana,Ambala,OBC,61431,81.2,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30168,Fatima Chatterjee,Female,Uttar Pradesh,Meerut,SC,141632,78.0,Diploma / ITI,MBBS,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30169,Mahesh Kaur,Male,Punjab,Patiala,General,450562,81.1,School (9th-12th),MBBS,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_30170,Rohan Rao,Male,Gujarat,Ahmedabad,SC,103899,52.9,Diploma / ITI,Class 12 Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30171,Sunil Yadav,Male,Tamil Nadu,Salem,OBC,222878,56.9,Undergraduate (UG),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30172,Savita Mehta,Female,Maharashtra,Solapur,SC,194458,98.3,Postgraduate (PG),B.Com Honors,Private Self-Financed,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30173,Ramesh Yadav,Male,Odisha,Bhubaneswar,General,583650,98.0,Postgraduate (PG),B.Tech Computer Science,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_30174,Pradeep Gupta,Male,Karnataka,Hubballi,SC,582429,59.6,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_30175,Shweta Kulkarni,Female,Madhya Pradesh,Gwalior,General,664472,89.9,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30176,Deepika Mehta,Female,Punjab,Mohali,OBC,176820,59.1,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_30177,Priya Patel,Female,Maharashtra,Mumbai,General,439956,74.1,School (9th-12th),B.Com Honors,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30178,Kavita Kumar,Female,Madhya Pradesh,Bhopal,SC,106496,85.4,Diploma / ITI,B.Com Honors,Government Aided,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30179,Karan Reddy,Male,Karnataka,Hubballi,OBC,103082,71.0,Undergraduate (UG),MBBS,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_30180,Mahesh Das,Male,Rajasthan,Udaipur,OBC,487439,52.7,School (9th-12th),Class 12 Science,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_30181,Lakshmi Reddy,Female,Punjab,Jalandhar,SC,82207,90.6,Diploma / ITI,B.Tech Computer Science,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30182,Ananya Shah,Female,Rajasthan,Udaipur,SC,765786,48.4,Postgraduate (PG),Diploma Mechanical,Private Self-Financed,1,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,NOT_ELIGIBLE
STU_IN_30183,Tariq Khan,Male,Punjab,Bathinda,OBC,127282,57.9,Diploma / ITI,B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_30184,Anil Chaudhary,Male,Madhya Pradesh,Jabalpur,OBC,114715,85.2,Postgraduate (PG),Class 12 Science,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30185,Bhavna Rao,Female,Kerala,Thrissur,OBC,149572,52.6,School (9th-12th),B.Sc Agriculture,Government Institution,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_30186,Mamta Chatterjee,Female,Punjab,Ludhiana,OBC,138317,62.4,Diploma / ITI,MBBS,Private Self-Financed,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30187,Rajesh Gupta,Male,Kerala,Kochi,General,82133,91.9,Diploma / ITI,BA Political Science,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30188,Sunita Chaudhary,Female,Haryana,Faridabad,OBC,168529,92.2,School (9th-12th),Class 12 Science,Private Self-Financed,1,1,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30189,Mamta Yadav,Female,Assam,Tezpur,OBC,209019,59.8,Postgraduate (PG),Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30190,Vikram Reddy,Male,Bihar,Darbhanga,OBC,47264,83.5,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30191,Ashok Singh,Male,Tamil Nadu,Chennai,OBC,95664,85.2,Postgraduate (PG),Class 12 Science,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_30192,Ganesh Banerjee,Male,Bihar,Bhagalpur,General,67493,52.9,Postgraduate (PG),B.Com Honors,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30193,Arjun Das,Male,Haryana,Hisar,SC,95032,64.0,Diploma / ITI,Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30194,Anita Mehta,Female,Gujarat,Surat,OBC,74351,54.3,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30195,Bhavna Khan,Female,Madhya Pradesh,Bhopal,OBC,100698,85.9,Undergraduate (UG),M.Sc Physics,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30196,Fatima Nair,Female,West Bengal,Howrah,General,31048,73.5,Undergraduate (UG),Class 12 Science,Government Institution,1,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_30197,Preeti Das,Female,Uttar Pradesh,Varanasi,ST,133183,97.3,Undergraduate (UG),Class 12 Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30198,Vijay Das,Male,Haryana,Ambala,OBC,50636,92.8,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30199,Ayesha Mehta,Female,Uttar Pradesh,Meerut,OBC,69989,52.0,Postgraduate (PG),BA Political Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_30200,Fatima Nair,Female,Karnataka,Belagavi,EWS,145240,76.2,School (9th-12th),B.Com Honors,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_30201,Kiran Gowda,Female,Punjab,Amritsar,ST,493796,93.9,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
